BOOKMARK,COMMENT CREATED,FOLLOW,LIKE,VIEW,Virality,timestamp,authorPersonId,textWordCount,eventType_CONTENT REMOVED,eventType_CONTENT SHARED,contentType_HTML,contentType_RICH,contentType_VIDEO,lang_en,lang_es,lang_ja,lang_la,lang_pt
1.0,0.0,0.0,1.0,14.0,118.0,1464883005,3891637997717104548,332,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,2.0,6.0,1486520637,-1032019229384696495,333,0,1,1,0,0,1,0,0,0,0
2.0,0.0,0.0,0.0,22.0,222.0,1467602804,-3203894957285229214,124,0,1,1,0,0,0,0,0,0,1
0.0,1.0,0.0,4.0,15.0,41.0,1462563851,-1032019229384696495,321,0,1,1,0,0,1,0,0,0,0
0.0,3.0,0.0,9.0,21.0,87.0,1462879224,6735372008307093370,336,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,9.0,13.0,1472487314,-709287718034731589,625,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,0.0,22.0,122.0,1465223936,3891637997717104548,1492,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,5.0,9.0,1464049845,-1799631734242668035,1264,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,2.0,5.0,13.0,1482314686,-8860671864164757449,147,0,1,1,0,0,0,0,0,0,1
0.0,0.0,1.0,1.0,10.0,39.0,1470161899,3829784524040647339,2879,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,3.0,3.0,1477483724,-5639303336519418445,1046,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,3.0,3.0,1461672437,-8860671864164757449,323,0,1,1,0,0,0,1,0,0,0
0.0,0.0,0.0,1.0,22.0,26.0,1465953417,-709287718034731589,1253,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,19.0,23.0,1478801185,-1352064057049251194,317,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,5.0,5.0,1461628883,5660542693104786364,900,0,1,1,0,0,1,0,0,0,0
0.0,2.0,2.0,2.0,10.0,88.0,1479155720,-1032019229384696495,349,0,1,1,0,0,1,0,0,0,0
1.0,2.0,1.0,1.0,13.0,162.0,1472562626,3891637997717104548,1587,0,1,1,0,0,1,0,0,0,0
2.0,1.0,2.0,3.0,9.0,281.0,1487939756,-1393866732742189886,161,0,1,1,0,0,1,0,0,0,0
2.0,0.0,0.0,1.0,9.0,213.0,1481043373,-1443636648652872475,1794,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,2.0,22.0,30.0,1469797610,-6627505417926774253,1086,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,2.0,2.0,1477331302,-709287718034731589,693,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,4.0,8.0,1481891309,9109075639526981934,1780,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,9.0,9.0,1474047534,-1352064057049251194,450,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,7.0,7.0,1469578641,5660542693104786364,842,0,1,1,0,0,1,0,0,0,0
0.0,2.0,0.0,6.0,25.0,69.0,1462812783,6735372008307093370,156,0,1,1,0,0,0,0,0,0,1
2.0,1.0,1.0,2.0,9.0,252.0,1478691949,8420481937548705787,1372,0,1,1,0,0,0,0,0,0,1
2.0,0.0,0.0,0.0,28.0,228.0,1481727776,-8020832670974472349,566,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,1.0,5.0,109.0,1480505675,-1443636648652872475,387,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,1.0,9.0,113.0,1466728771,8250502084456448386,802,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,9.0,9.0,1467805014,1120069409160402054,408,0,1,1,0,0,0,0,0,0,1
5.0,1.0,4.0,5.0,61.0,691.0,1460554787,-1032019229384696495,1048,0,1,1,0,0,1,0,0,0,0
3.0,2.0,2.0,8.0,47.0,449.0,1459338001,1895326251577378793,4071,0,1,1,0,0,1,0,0,0,0
0.0,1.0,1.0,2.0,19.0,62.0,1473974271,-5527145562136413747,253,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,0.0,9.0,109.0,1476967814,-1443636648652872475,587,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,2.0,11.0,19.0,1472432415,3609194402293569455,424,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,26.0,30.0,1467244052,-3203894957285229214,562,0,1,1,0,0,0,0,0,0,1
0.0,1.0,1.0,5.0,25.0,80.0,1475248014,1895326251577378793,3480,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,1.0,5.0,1471792165,-8606085472606356565,891,0,1,1,0,0,1,0,0,0,0
5.0,0.0,0.0,3.0,111.0,623.0,1466443111,5127372011815639401,2021,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,1.0,1.0,1461067550,-2979881261169775358,1302,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,1.0,6.0,110.0,1467858612,-1032019229384696495,3165,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,9.0,13.0,1470930750,-4627026983118548639,230,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,4.0,8.0,1463517354,-1443636648652872475,297,0,1,1,0,0,1,0,0,0,0
2.0,1.0,2.0,8.0,47.0,339.0,1459792892,268671367195911338,312,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,7.0,48.0,76.0,1477906442,1895326251577378793,1904,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,1.0,2.0,106.0,1481894049,-8845298781299428018,641,0,1,1,0,0,1,0,0,0,0
3.0,0.0,1.0,0.0,24.0,349.0,1469191227,7645894863578715801,4013,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,2.0,2.0,1463753754,3609194402293569455,694,0,1,1,0,0,1,0,0,0,0
1.0,1.0,0.0,1.0,12.0,126.0,1462148322,-1032019229384696495,1595,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,11.0,11.0,1467319362,-5527145562136413747,65,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,2.0,11.0,19.0,1468541706,7774613525190730745,379,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,4.0,8.0,1482262720,2416280733544962613,1753,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,1.0,1.0,1476918182,-709287718034731589,808,0,1,1,0,0,1,0,0,0,0
0.0,4.0,5.0,20.0,90.0,335.0,1486553183,9109075639526981934,920,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,15.0,115.0,1460024423,-1443636648652872475,1508,0,1,1,0,0,1,0,0,0,0
0.0,0.0,1.0,0.0,31.0,56.0,1483613350,7645894863578715801,1469,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,0.0,19.0,119.0,1467056376,3375381077362025672,1988,0,1,1,0,0,1,0,0,0,0
2.0,0.0,0.0,6.0,44.0,268.0,1475448972,3217014177234377440,1005,0,1,1,0,0,0,0,0,0,1
1.0,2.0,2.0,1.0,17.0,191.0,1467117624,8676130229735483748,289,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,6.0,6.0,1466043770,-5264754785175108362,284,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,2.0,2.0,1480611543,3891637997717104548,433,0,1,1,0,0,1,0,0,0,0
0.0,2.0,0.0,2.0,17.0,45.0,1463060649,3829784524040647339,1604,0,1,1,0,0,1,0,0,0,0
2.0,2.0,1.0,1.0,9.0,258.0,1478622657,-4465926797008424436,2058,0,1,1,0,0,1,0,0,0,0
0.0,2.0,2.0,0.0,3.0,73.0,1486124503,3609194402293569455,881,0,1,1,0,0,0,0,0,0,1
0.0,1.0,0.0,4.0,30.0,56.0,1462117654,-1032019229384696495,1426,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,2.0,18.0,26.0,1463750427,-2979881261169775358,483,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,0.0,14.0,114.0,1473191115,3217014177234377440,1374,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,5.0,18.0,138.0,1461853450,6735372008307093370,450,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,2.0,16.0,124.0,1464184936,-1387464358334758758,153,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,3.0,7.0,1486646069,3891637997717104548,667,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,0.0,8.0,108.0,1466432853,3609194402293569455,250,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,2.0,2.0,1465616713,5206835909720479405,612,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,2.0,2.0,1459248284,4670267857749552625,926,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,8.0,8.0,1467392895,3891637997717104548,925,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,10.0,10.0,1460485441,3891637997717104548,2447,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,4.0,4.0,1480611594,3891637997717104548,549,0,1,1,0,0,1,0,0,0,0
0.0,4.0,3.0,2.0,50.0,173.0,1473688554,3302556033962996625,704,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,8.0,8.0,1464490743,-1032019229384696495,495,0,1,1,0,0,1,0,0,0,0
0.0,3.0,2.0,2.0,24.0,112.0,1473947619,-709287718034731589,395,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,3.0,3.0,1465215228,3609194402293569455,328,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,0.0,16.0,116.0,1465251806,2553895156129400476,151,0,1,1,0,0,0,0,0,0,1
3.0,0.0,0.0,0.0,11.0,311.0,1474471428,3609194402293569455,1414,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,5.0,34.0,154.0,1462564019,-1032019229384696495,945,0,1,1,0,0,1,0,0,0,0
0.0,2.0,2.0,1.0,10.0,84.0,1484243491,-2726721797588771398,905,0,1,1,0,0,1,0,0,0,0
0.0,1.0,1.0,3.0,28.0,75.0,1468255543,-1616903969205976623,342,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,19.0,119.0,1462542647,-1032019229384696495,602,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,2.0,10.0,118.0,1476900006,-4627026983118548639,1251,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,13.0,13.0,1469747560,3302556033962996625,3399,0,1,1,0,0,1,0,0,0,0
2.0,0.0,0.0,2.0,9.0,217.0,1465570773,-1443636648652872475,1191,0,1,1,0,0,1,0,0,0,0
0.0,1.0,1.0,5.0,25.0,80.0,1475673497,3609194402293569455,263,0,1,1,0,0,0,0,0,0,1
5.0,1.0,0.0,1.0,23.0,537.0,1463119701,-1032019229384696495,981,0,1,1,0,0,1,0,0,0,0
2.0,0.0,1.0,3.0,25.0,262.0,1467652029,-1443636648652872475,1851,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,3.0,18.0,30.0,1463074480,-3637188778150475975,444,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,2.0,102.0,1475459676,3829784524040647339,3421,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,6.0,10.0,1484666440,2416280733544962613,2621,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,4.0,4.0,1468883876,-5639303336519418445,285,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,10.0,10.0,1459874970,4340306774493623681,768,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,5.0,5.0,1459986592,-1443636648652872475,1691,0,1,1,0,0,1,0,0,0,0
0.0,1.0,0.0,1.0,15.0,29.0,1461596475,-1032019229384696495,1093,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,2.0,2.0,1459352135,2416280733544962613,618,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,13.0,17.0,1469538286,2833428826475063405,161,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,15.0,19.0,1461425953,-1443636648652872475,1187,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,2.0,2.0,1462560217,4670267857749552625,55,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,2.0,14.0,22.0,1471083510,-1443636648652872475,320,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,11.0,11.0,1459944481,-7299489921519728176,450,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,3.0,8.0,20.0,1460561984,-1387464358334758758,338,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,1.0,1.0,1459423629,4340306774493623681,844,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,20.0,20.0,1460638274,3891637997717104548,560,0,1,1,0,0,1,0,0,0,0
5.0,2.0,1.0,9.0,82.0,663.0,1463934631,-1032019229384696495,1071,0,1,1,0,0,1,0,0,0,0
0.0,0.0,1.0,5.0,29.0,74.0,1475182869,-331066625167168067,970,0,1,1,0,0,1,0,0,0,0
3.0,0.0,0.0,3.0,31.0,343.0,1471640670,5127372011815639401,1646,0,1,1,0,0,1,0,0,0,0
0.0,1.0,1.0,2.0,33.0,76.0,1468149419,-2979537012405607453,336,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,0.0,4.0,1462364928,8676130229735483748,287,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,7.0,7.0,1468518341,8676130229735483748,478,0,1,1,0,0,0,0,0,0,1
1.0,5.0,2.0,3.0,11.0,223.0,1470927480,-1443636648652872475,786,0,1,1,0,0,1,0,0,0,0
14.0,4.0,3.0,21.0,140.0,1739.0,1461608361,-3390049372067052505,5881,0,1,1,0,0,1,0,0,0,0
0.0,1.0,1.0,1.0,16.0,55.0,1466430317,-6316613156648676087,149,0,1,1,0,0,1,0,0,0,0
3.0,0.0,0.0,3.0,19.0,331.0,1472776911,-1443636648652872475,4141,0,1,1,0,0,1,0,0,0,0
1.0,3.0,2.0,3.0,31.0,223.0,1477564582,-1443636648652872475,595,0,1,1,0,0,1,0,0,0,0
2.0,0.0,1.0,0.0,41.0,266.0,1478784272,7645894863578715801,2066,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,13.0,13.0,1465557585,3829784524040647339,1038,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,4.0,16.0,32.0,1459477159,1623838599684589103,244,0,1,1,0,0,0,0,0,0,1
4.0,1.0,1.0,4.0,67.0,518.0,1464631078,3609194402293569455,716,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,1.0,1.0,1477010573,881856221521045800,635,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,17.0,17.0,1468370386,-1032019229384696495,732,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,2.0,2.0,1459791099,4340306774493623681,427,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,2.0,12.0,120.0,1459359876,-1578287561410088674,163,0,1,1,0,0,1,0,0,0,0
2.0,1.0,2.0,6.0,52.0,336.0,1470071010,-6067316262393890508,2092,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,2.0,6.0,14.0,1473541771,-1032019229384696495,541,0,1,1,0,0,1,0,0,0,0
0.0,1.0,1.0,14.0,69.0,160.0,1466220945,-1032019229384696495,258,0,1,1,0,0,1,0,0,0,0
1.0,1.0,1.0,1.0,14.0,153.0,1461541786,-1032019229384696495,1063,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,8.0,8.0,1466182038,3609194402293569455,807,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,2.0,8.0,16.0,1460024920,-1443636648652872475,740,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,4.0,8.0,1472070483,-709287718034731589,906,0,1,1,0,0,1,0,0,0,0
3.0,2.0,2.0,6.0,43.0,437.0,1479811220,3938645257702379823,706,0,1,1,0,0,1,0,0,0,0
0.0,2.0,2.0,2.0,21.0,99.0,1469623880,-1443636648652872475,264,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,19.0,19.0,1459801616,3891637997717104548,585,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,2.0,2.0,1464643340,-9016528795238256703,1045,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,2.0,2.0,1464643366,-9016528795238256703,1045,1,0,1,0,0,1,0,0,0,0
0.0,2.0,2.0,6.0,22.0,116.0,1476474162,-5380862725077089346,46,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,10.0,10.0,1459393837,-2525380383541287600,610,0,1,1,0,0,1,0,0,0,0
0.0,0.0,1.0,2.0,33.0,66.0,1471365552,7645894863578715801,1345,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,6.0,10.0,1463491263,-1443636648652872475,293,0,1,1,0,0,1,0,0,0,0
8.0,7.0,7.0,14.0,72.0,1173.0,1467822323,-4627026983118548639,968,0,1,1,0,0,1,0,0,0,0
0.0,2.0,2.0,2.0,20.0,98.0,1468585571,-1479311724257856983,2418,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,4.0,8.0,1460854706,-8020832670974472349,56,0,1,0,0,1,1,0,0,0,0
0.0,0.0,0.0,0.0,1.0,1.0,1470932121,-709287718034731589,689,0,1,1,0,0,1,0,0,0,0
2.0,1.0,1.0,2.0,12.0,255.0,1470073831,8759620187357735368,338,0,1,1,0,0,1,0,0,0,0
1.0,0.0,1.0,0.0,15.0,140.0,1465996455,-9120685872592674274,418,0,1,1,0,0,1,0,0,0,0
0.0,2.0,2.0,0.0,9.0,79.0,1475156571,8420481937548705787,1139,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,15.0,15.0,1468411341,-1387464358334758758,160,0,1,1,0,0,0,0,0,0,1
0.0,2.0,2.0,3.0,18.0,100.0,1464780050,1895326251577378793,385,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,1.0,14.0,118.0,1475159500,-8020832670974472349,1428,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,2.0,8.0,16.0,1473766760,5660542693104786364,790,0,1,1,0,0,1,0,0,0,0
3.0,1.0,1.0,4.0,28.0,379.0,1464976955,-9016528795238256703,3419,0,1,1,0,0,1,0,0,0,0
1.0,0.0,1.0,2.0,40.0,173.0,1485857879,7645894863578715801,445,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,27.0,31.0,1465135203,-1032019229384696495,1141,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,2.0,13.0,21.0,1464356273,22763587941636338,327,0,1,1,0,0,1,0,0,0,0
0.0,1.0,0.0,2.0,19.0,37.0,1462995271,1120069409160402054,317,0,1,1,0,0,0,0,0,0,1
0.0,1.0,1.0,2.0,17.0,60.0,1470069725,-2623844842607044962,185,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,6.0,6.0,1459336665,4340306774493623681,588,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,8.0,8.0,1460631715,-2979881261169775358,3462,0,1,1,0,0,1,0,0,0,0
1.0,3.0,3.0,8.0,49.0,286.0,1467381084,5660542693104786364,302,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,7.0,7.0,1463779306,-1387464358334758758,152,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,6.0,6.0,1468066249,5206835909720479405,1179,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,5.0,9.0,1461355647,1895326251577378793,61,0,1,1,0,0,0,0,0,0,1
1.0,1.0,0.0,4.0,16.0,142.0,1462826474,-48161796606086482,280,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,1.0,1.0,1469629418,-5639303336519418445,634,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,4.0,4.0,1473284297,-709287718034731589,94,0,1,1,0,0,1,0,0,0,0
2.0,1.0,2.0,4.0,54.0,330.0,1485172712,102305705598210278,1614,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,5.0,5.0,1460549542,4340306774493623681,437,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,3.0,8.0,20.0,1461868807,7392990465409599343,535,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,1.0,1.0,1471844019,8968131284214320024,878,0,1,1,0,0,1,0,0,0,0
0.0,0.0,1.0,0.0,20.0,45.0,1478180912,7645894863578715801,965,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,5.0,26.0,46.0,1460133370,-5527145562136413747,634,0,1,1,0,0,0,0,0,0,1
2.0,1.0,1.0,6.0,54.0,313.0,1468852057,-2726721797588771398,1170,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,14.0,18.0,1465313356,3609194402293569455,868,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,10.0,10.0,1469747740,3302556033962996625,2660,0,1,1,0,0,1,0,0,0,0
2.0,0.0,0.0,3.0,15.0,227.0,1463072389,-1443636648652872475,511,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,3.0,7.0,1464566010,8841741572929644986,391,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,12.0,12.0,1459367829,3891637997717104548,6647,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,13.0,13.0,1460110100,-1443636648652872475,538,0,1,1,0,0,1,0,0,0,0
0.0,6.0,0.0,0.0,11.0,71.0,1461177493,4670267857749552625,571,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,4.0,8.0,1470863007,7580644064067188685,1214,0,1,1,0,0,1,0,0,0,0
11.0,0.0,0.0,11.0,104.0,1248.0,1463933351,-1561982036714087726,237,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,2.0,2.0,1468503078,-2979881261169775358,354,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,14.0,18.0,1461661114,-1443636648652872475,612,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,12.0,16.0,1485051242,3609194402293569455,535,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,15.0,15.0,1464867860,3609194402293569455,886,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,6.0,6.0,1459791448,4340306774493623681,651,0,1,1,0,0,1,0,0,0,0
2.0,0.0,0.0,0.0,11.0,211.0,1485379399,3609194402293569455,4498,0,1,1,0,0,1,0,0,0,0
0.0,3.0,0.0,0.0,19.0,49.0,1464212056,3829784524040647339,498,0,1,1,0,0,1,0,0,0,0
2.0,6.0,0.0,5.0,43.0,323.0,1460484544,3375381077362025672,67,0,1,0,0,1,1,0,0,0,0
0.0,0.0,0.0,1.0,13.0,17.0,1482146332,3609194402293569455,175,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,7.0,7.0,1465650906,6040926917589508037,58,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,17.0,21.0,1459257477,1895326251577378793,112,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,1.0,8.0,112.0,1460113615,-2979881261169775358,1368,0,1,1,0,0,1,0,0,0,0
0.0,1.0,0.0,4.0,26.0,52.0,1463096130,3915038251784681624,318,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,1.0,13.0,117.0,1471541989,3217014177234377440,3739,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,8.0,12.0,1461644492,-1032019229384696495,425,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,1.0,1.0,1473786904,-8020832670974472349,3237,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,0.0,6.0,106.0,1475785994,3609194402293569455,285,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,4.0,4.0,1460549523,4340306774493623681,567,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,1.0,1.0,1476124238,3734911646343191965,3731,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,2.0,56.0,64.0,1464869091,-1387464358334758758,159,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,2.0,55.0,163.0,1467083975,-1032019229384696495,1022,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,16.0,16.0,1472823854,-5527145562136413747,247,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,1.0,49.0,153.0,1466798268,-48161796606086482,2323,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,3.0,3.0,1475711675,-709287718034731589,750,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,3.0,3.0,1475711733,-709287718034731589,750,1,0,1,0,0,1,0,0,0,0
0.0,0.0,0.0,4.0,16.0,32.0,1459274130,-5527145562136413747,373,0,1,1,0,0,1,0,0,0,0
0.0,1.0,0.0,1.0,3.0,17.0,1463771010,-1443636648652872475,419,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,16.0,16.0,1465503970,-6316613156648676087,390,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,2.0,2.0,110.0,1464698238,3609194402293569455,1441,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,1.0,5.0,1459547817,-1032019229384696495,243,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,2.0,9.0,17.0,1475777633,-1616903969205976623,1339,0,1,1,0,0,1,0,0,0,0
0.0,0.0,2.0,1.0,3.0,57.0,1462267738,-5264754785175108362,758,0,1,1,0,0,1,0,0,0,0
0.0,1.0,1.0,2.0,20.0,63.0,1465590990,6634405260717362812,689,0,1,1,0,0,0,0,0,0,1
0.0,1.0,1.0,4.0,61.0,112.0,1477497746,-6786856227257648356,1086,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,14.0,14.0,1469188014,-6037268165948401442,652,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,38.0,38.0,1471971418,-6153009241569363021,46,0,1,1,0,0,1,0,0,0,0
6.0,3.0,4.0,11.0,115.0,889.0,1475854719,7645894863578715801,1603,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,8.0,8.0,1469289559,-1032019229384696495,874,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,5.0,42.0,162.0,1464860514,-1387464358334758758,463,0,1,1,0,0,1,0,0,0,0
0.0,1.0,1.0,1.0,26.0,65.0,1476787842,5206835909720479405,986,0,1,1,0,0,0,0,0,0,1
0.0,2.0,2.0,2.0,13.0,91.0,1464869657,3829784524040647339,410,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,3.0,7.0,1461789546,3891637997717104548,752,0,1,1,0,0,1,0,0,0,0
2.0,0.0,1.0,2.0,28.0,261.0,1465253777,3217014177234377440,610,0,1,1,0,0,1,0,0,0,0
0.0,1.0,1.0,0.0,1.0,36.0,1476896429,8420481937548705787,772,0,1,1,0,0,1,0,0,0,0
1.0,1.0,1.0,3.0,18.0,165.0,1484195257,-2726721797588771398,1073,0,1,1,0,0,1,0,0,0,0
2.0,0.0,0.0,3.0,21.0,233.0,1469815700,-1443636648652872475,913,0,1,1,0,0,1,0,0,0,0
